GATEWAY_ID;EUI;METER_ID;real_volume;HOUR_FRONZEN;DATA_TIME;ALARM_CODE;DIAGNOS;Seq;GATEWAY_TIME;FREQ;SF;RSSI;LSNR;PORT;HOUR0_FRONZEN;HOUR1_FRONZEN;HOUR2_FRONZEN;HOUR3_FRONZEN;HOUR4_FRONZEN;HOUR5_FRONZEN;HOUR6_FRONZEN;HOUR7_FRONZEN;HOUR8_FRONZEN;HOUR9_FRONZEN;HOUR10_FRONZEN;HOUR11_FRONZEN;HOUR12_FRONZEN;HOUR13_FRONZEN;HOUR14_FRONZEN;HOUR15_FRONZEN;HOUR16_FRONZEN;HOUR17_FRONZEN;HOUR18_FRONZEN;HOUR19_FRONZEN;HOUR20_FRONZEN;HOUR21_FRONZEN;HOUR22_FRONZEN;HOUR23_FRONZEN;COMM_VOLTAGE;METER_TIME
5A53012A00000076;3F53012B00004A22;00KB22006162    ;0.227;;2025/01/22 13:07:49.000000000;0002       ;           ;6973;;925,0;12              ;-82     ;9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;33530128139983A5;00KA20002556    ;2620.484;;2025/01/22 13:07:48.000000000;0000       ;           ;15520;;924,0;12              ;-109    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1040307;00KA24021365    ;88.31;;2025/01/22 13:07:48.000000000;0000       ;           ;2441;;924,0;12              ;-104    ;-11,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000076;3F53012B00002219;00KA21019783    ;5499.758;;2025/01/22 13:07:47.000000000;0002       ;           ;11535;;924,0;12              ;-83     ;-6,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998346;00KA20002589    ;2860.755;;2025/01/22 13:07:47.000000000;0000       ;           ;15667;;925,0;12              ;-111    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00005042;00KB22006161    ;623.447;;2025/01/22 13:07:47.000000000;0000       ;           ;7042;;924,0;12              ;-112    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;33530128139983C5;00KA20002564    ;2659.054;;2025/01/22 13:07:45.000000000;0000       ;           ;15513;;924,0;12              ;-108    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998300;00KA20002574    ;3590.942;;2025/01/22 13:07:44.000000000;0000       ;           ;15596;;925,0;12              ;-119    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B0000573E;00KB22006160    ;1871.971;;2025/01/22 13:07:43.000000000;0000       ;           ;7038;;925,0;12              ;-112    ;-20,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3F53012B0000027F;00KA20012554    ;2121.772;;2025/01/22 13:07:41.000000000;0000       ;           ;12371;;924,0;12              ;-120    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
3853014814180006;3F53012B00000C78;00KA21016159    ;305.781;;2025/01/22 13:07:40.000000000;0002       ;           ;11443;;924,0;12              ;-119    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1038748;00KA24021354    ;3.795;;2025/01/22 13:07:40.000000000;0000       ;           ;2441;;924,0;12              ;-101    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074E;3F53012B000022CF;00KA21019757    ;441.038;;2025/01/22 13:07:40.000000000;0000       ;           ;11666;;925,0;12              ;-115    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000007CE;3F53012B00004F44;00KB22006170    ;900.273;;2025/01/22 13:07:40.000000000;0000       ;           ;9013;;924,0;12              ;-106    ;-3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800E;3F53012B00004E0D;00KB22006159    ;2537.239;;2025/01/22 13:07:40.000000000;0000       ;           ;8003;;924,0;12              ;-105    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000007CE;3F53012B00005136;00KB22006172    ;1500.044;;2025/01/22 13:07:40.000000000;0000       ;           ;7972;;924,0;12              ;-93     ;5,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000514;3353012813AF07F5;00KA20006169    ;444.575;;2025/01/22 13:07:39.000000000;0002       ;           ;15194;;924,0;12              ;-109    ;-21,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3353012813AF17E1;00KA20012553    ;147.535;;2025/01/22 13:07:39.000000000;0000       ;           ;12325;;924,0;12              ;-115    ;-3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000019;3F53012B0000231F;00KA21019781    ;2173.469;;2025/01/22 13:07:38.000000000;0002       ;           ;11456;;923,0;12              ;-118    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B000054F0;00KB22006158    ;1347.684;;2025/01/22 13:07:37.000000000;0000       ;           ;8019;;924,0;12              ;-112    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000079;3F53012B00004E6F;00KB22006157    ;971.816;;2025/01/22 13:07:35.000000000;0000       ;           ;7977;;925,0;12              ;-119    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1040361;00KA24021362    ;2.53;;2025/01/22 13:07:35.000000000;0000       ;           ;2444;;924,0;12              ;-103    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000195;3F53012B00003DEF;00KA22021400    ;493.66;;2025/01/22 13:07:35.000000000;0000       ;           ;9687;;924,0;12              ;-113    ;-18,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000019;33530128138E012A;00KA20009754    ;8.893;;2025/01/22 13:07:35.000000000;0002       ;           ;15569;;924,0;12              ;-119    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00004995;00KB22006167    ;1064.137;;2025/01/22 13:07:33.000000000;0000       ;           ;7033;;925,0;12              ;-113    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3F53012B0000031C;00KA20012551    ;19.248;;2025/01/22 13:07:32.000000000;0000       ;           ;12316;;924,0;12              ;-120    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B0000537E;00KB22006156    ;1603.703;;2025/01/22 13:07:32.000000000;0000       ;           ;6975;;924,0;12              ;-113    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000018;3353012813AF1807;00KA20009753    ;214.499;;2025/01/22 13:07:31.000000000;0000       ;           ;15302;;923,0;12              ;-114    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;33530128139982B9;00KA20002550    ;746.608;;2025/01/22 13:07:30.000000000;0000       ;           ;15644;;923,0;12              ;-120    ;-20,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000019;3F53012B00001937;00KA21019753    ;782.671;;2025/01/22 13:07:27.000000000;0000       ;           ;11676;;924,0;12              ;-118    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;335301281399801C;00KA20002558    ;2603.598;;2025/01/22 13:07:25.000000000;0000       ;           ;15666;;924,0;12              ;-108    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000007CE;3F53012B000049F2;00KB22006154    ;825.549;;2025/01/22 13:07:25.000000000;0000       ;           ;7997;;924,0;12              ;-108    ;-20,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3F53012B0000034A;00KA20012548    ;0.154;;2025/01/22 13:07:24.000000000;0002       ;           ;12332;;925,0;12              ;-118    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998343;00KA20002548    ;1392.717;;2025/01/22 13:07:24.000000000;0000       ;           ;15586;;924,0;12              ;-118    ;-6,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000019;3F53012B0000219B;00KA21019751    ;70.023;;2025/01/22 13:07:23.000000000;0000       ;           ;11654;;924,0;12              ;-117    ;-4,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3F53012B000002C6;00KA20012555    ;3292.424;;2025/01/22 13:07:22.000000000;0000       ;           ;12329;;923,0;12              ;-119    ;-9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998332;00KA20002547    ;3676.718;;2025/01/22 13:07:21.000000000;0000       ;           ;15639;;925,0;12              ;-121    ;-3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3F53012B000000C6;00KA20012547    ;12.787;;2025/01/22 13:07:20.000000000;0000       ;           ;12362;;924,0;12              ;-119    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B00004B83;00KB22006153    ;977.205;;2025/01/22 13:07:20.000000000;0000       ;           ;6994;;923,0;12              ;-47     ;4,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000383;3F53012B0000085D;00KA21016152    ;186.133;;2025/01/22 13:07:19.000000000;0000       ;           ;11423;;924,0;12              ;-110    ;-3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B000056CF;00KB22006152    ;1404.584;;2025/01/22 13:07:19.000000000;0000       ;           ;6994;;924,0;12              ;-46     ;1,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000012C;3353012813AF1E48;00KA20012558    ;1859.718;;2025/01/22 13:07:19.000000000;0000       ;           ;12430;;924,0;12              ;-109    ;-22,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3F53012B000001D9;00KA20012557    ;2992.71;;2025/01/22 13:07:19.000000000;0000       ;           ;12391;;924,0;12              ;-120    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
3853014814180006;3353012813AF14C7;00KA20006152    ;1476.739;;2025/01/22 13:07:18.000000000;0000       ;           ;15159;;925,0;12              ;-119    ;-7,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;33530128139987C1;00KA20002546    ;3338.72;;2025/01/22 13:07:18.000000000;0000       ;           ;15649;;923,0;12              ;-119    ;0,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B0000508C;00KB22006151    ;2044.644;;2025/01/22 13:07:18.000000000;0000       ;           ;8031;;924,0;12              ;-51     ;1,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000195;3F53012B00003A89;00KA22022545    ;217.404;;2025/01/22 13:07:15.000000000;0000       ;           ;9721;;924,0;12              ;-115    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B00004AC6;00KB22006149    ;1243.918;;2025/01/22 13:07:14.000000000;0000       ;           ;6999;;923,0;12              ;-47     ;2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B0;3F53012B000000C8;00KA20012545    ;58.237;;2025/01/22 13:07:14.000000000;0000       ;           ;12370;;924,0;12              ;-96     ;4,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000514;3F53012B000021A8;00KA21019746    ;83.703;;2025/01/22 13:07:14.000000000;0000       ;           ;11595;;923,0;12              ;-112    ;-7,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3F53012B0000011E;00KA20012544    ;12.402;;2025/01/22 13:07:13.000000000;0000       ;           ;12355;;924,0;12              ;-110    ;5,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998CF9;00KA20002544    ;3418.614;;2025/01/22 13:07:12.000000000;0000       ;           ;15598;;924,0;12              ;-110    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000514;3353012813AF193C;00KA20009747    ;59.897;;2025/01/22 13:07:12.000000000;0002       ;           ;15309;;924,0;12              ;-107    ;-4,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000195;3F53012B0000418F;00KA22022544    ;88.768;;2025/01/22 13:07:12.000000000;0000       ;           ;10753;;923,0;12              ;-117    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074E;3F53012B00001812;00KA21019759    ;438.171;;2025/01/22 13:07:10.000000000;0000       ;           ;11660;;924,0;12              ;-116    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;335301281399803A;00KA20002560    ;4005.37;;2025/01/22 13:07:10.000000000;0000       ;           ;15655;;924,0;12              ;-107    ;-9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
3853014814180006;3F53012B00001344;00KA21016147    ;675.386;;2025/01/22 13:07:09.000000000;0002       ;           ;11454;;925,0;12              ;-119    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998A1C;00KA20002561    ;4572.246;;2025/01/22 13:07:07.000000000;0000       ;           ;15553;;924,0;12              ;-109    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998041;00KA20002542    ;2981.486;;2025/01/22 13:07:05.000000000;0000       ;           ;15650;;923,0;12              ;-114    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00004F59;00KB22006147    ;721.108;;2025/01/22 13:07:05.000000000;0000       ;           ;8053;;924,0;12              ;-111    ;-22,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;335301281399807E;00KA20002541    ;3249.766;;2025/01/22 13:07:04.000000000;0000       ;           ;15553;;925,0;12              ;-111    ;-10,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000001C;3F53012B0000205A;00KA21019744    ;2176.172;;2025/01/22 13:07:02.000000000;0000       ;           ;11562;;924,0;12              ;-119    ;-9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1039042;00KA24021349    ;0.184;;2025/01/22 13:07:01.000000000;0002       ;           ;2439;;924,0;12              ;-85     ;2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00005080;00KB22006146    ;1149.219;;2025/01/22 13:07:01.000000000;0000       ;           ;7018;;923,0;12              ;-112    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
3853014814180001;3F53012B000001BA;00KA20011369    ;1646.645;;2025/01/22 13:07:00.000000000;0000       ;           ;12347;;924,0;12              ;-115    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998382;00KA20002540    ;6713.931;;2025/01/22 13:06:59.000000000;0000       ;           ;15603;;923,0;12              ;-118    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1036920;00KA24021340    ;38.744;;2025/01/22 13:06:58.000000000;0000       ;           ;3444;;923,0;12              ;-103    ;-6,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000001C;3F53012B00001AB2;00KA21019742    ;916.173;;2025/01/22 13:06:58.000000000;0000       ;           ;11507;;923,0;12              ;-112    ;2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B0;3F53012B0000031F;00KA20012539    ;4.525;;2025/01/22 13:06:57.000000000;0000       ;           ;12335;;923,0;12              ;-105    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998A84;00KA20002539    ;2520.21;;2025/01/22 13:06:56.000000000;0000       ;           ;15657;;924,0;12              ;-104    ;-7,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B0000556C;00KB22006144    ;1935.164;;2025/01/22 13:06:56.000000000;0000       ;           ;7023;;924,0;12              ;-112    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000001C;3353012813AF1F60;00KA20009741    ;9.625;;2025/01/22 13:06:55.000000000;0002       ;           ;15269;;924,0;12              ;-107    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000019;3F53012B00001C1A;00KA21019752    ;468.775;;2025/01/22 13:06:55.000000000;0000       ;           ;11545;;924,0;12              ;-117    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813AF0031;00KA20002538    ;2043.216;;2025/01/22 13:06:54.000000000;0000       ;           ;15659;;924,0;12              ;-109    ;-14,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B00004AB7;00KB22006155    ;706.077;;2025/01/22 13:06:53.000000000;0000       ;           ;8027;;923,0;12              ;-60     ;-9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00004A47;00KB22006143    ;1733.809;;2025/01/22 13:06:53.000000000;0000       ;           ;8004;;925,0;12              ;-112    ;-11,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1038435;00KA24021338    ;30.166;;2025/01/22 13:06:52.000000000;0000       ;           ;2443;;924,0;12              ;-102    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1038134;00KA24021347    ;78.241;;2025/01/22 13:06:50.000000000;0000       ;           ;2443;;924,0;12              ;-91     ;2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1040500;00KA24021345    ;3.369;;2025/01/22 13:06:49.000000000;0000       ;           ;2441;;924,0;12              ;-103    ;-5,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;33530128139980F2;00KA20002545    ;5119.66;;2025/01/22 13:06:48.000000000;0000       ;           ;15608;;924,0;12              ;-117    ;-8,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998DA5;00KA20002557    ;890.239;;2025/01/22 13:06:48.000000000;0000       ;           ;15738;;925,0;12              ;-111    ;-18,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3F53012B00000271;00KA20012536    ;288.423;;2025/01/22 13:06:48.000000000;0000       ;           ;12327;;925,0;12              ;-118    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1040063;00KA24021346    ;1.768;;2025/01/22 13:06:48.000000000;0000       ;           ;2447;;925,0;12              ;-88     ;1,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074C;3353012813998C10;00KA20002536    ;1997.721;;2025/01/22 13:06:48.000000000;0000       ;           ;15537;;925,0;12              ;-103    ;2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000001BC;3F53012B00001996;00KA21019739    ;1384.379;;2025/01/22 13:06:47.000000000;0000       ;           ;11503;;924,0;12              ;-113    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000053F;3353012813AF001E;00KA20002554    ;3951.362;;2025/01/22 13:06:47.000000000;0000       ;           ;15707;;924,0;12              ;-107    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00004E87;00KB22006141    ;599.029;;2025/01/22 13:06:47.000000000;0000       ;           ;7040;;924,0;12              ;-111    ;-16,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074B;3F53012B00001996;00KA21019739    ;1384.379;;2025/01/22 13:06:46.000000000;0000       ;           ;11503;;924,0;12              ;-106    ;-2,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000514;33530128139980CE;00KA20002535    ;9514.171;;2025/01/22 13:06:45.000000000;0002       ;           ;15304;;924,0;12              ;-111    ;-18,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1038595;00KA24021336    ;17.775;;2025/01/22 13:06:45.000000000;0000       ;           ;2444;;924,0;12              ;-88     ;3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000193;3F53012B00004028;00KB21004976    ;9298.394;;2025/01/22 13:06:45.000000000;0000       ;           ;12059;;924,0;12              ;-112    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000007A;3F53012B000002BE;00KA20012535    ;50.498;;2025/01/22 13:06:44.000000000;0000       ;           ;12328;;924,0;12              ;-118    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000007CE;3F53012B00004901;00KB22006140    ;1138.904;;2025/01/22 13:06:44.000000000;0000       ;           ;10015;;925,0;12              ;-110    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800E;3353012813AF1D2F;00KA20009737    ;1126.675;;2025/01/22 13:06:43.000000000;0000       ;           ;15374;;924,0;12              ;-93     ;-11,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A00000128;3F53012B00004CA0;00KB22006150    ;570.184;;2025/01/22 13:06:43.000000000;0000       ;           ;7044;;923,0;12              ;-51     ;3,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000001BB;3F53012B0000189A;00KA21019737    ;1814.269;;2025/01/22 13:06:42.000000000;0000       ;           ;11563;;925,0;12              ;-113    ;-21,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A0000053F;3353012813998261;00KA20002555    ;2618.263;;2025/01/22 13:06:41.000000000;0000       ;           ;15685;;924,0;12              ;-109    ;-12,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1040549;00KA24021344    ;127.905;;2025/01/22 13:06:41.000000000;0000       ;           ;2441;;924,0;12              ;-103    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A5301210102074F;3F53012B00005750;00KB22006139    ;24.805;;2025/01/22 13:06:41.000000000;0000       ;           ;8001;;924,0;12              ;-111    ;-11,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
3853014814180005;3F53012B0000240D;00KA21019736    ;576.093;;2025/01/22 13:06:39.000000000;0000       ;           ;11508;;924,0;12              ;-113    ;-15,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AC;3353012813998CB0;00KA20002533    ;1734.302;;2025/01/22 13:06:39.000000000;0000       ;           ;15595;;924,0;12              ;-103    ;-19,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1035828;00KA24021342    ;1.825;;2025/01/22 13:06:38.000000000;0000       ;           ;2444;;924,0;12              ;-101    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A53012A000007CE;3F53012B00004CC2;00KB22006138    ;1454.289;;2025/01/22 13:06:38.000000000;0000       ;           ;8036;;923,0;12              ;-110    ;-13,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;33530128139982B0;00KA20002532    ;645.805;;2025/01/22 13:06:36.000000000;0000       ;           ;15736;;924,0;12              ;-117    ;-17,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207B4;6353012AF1037279;00KA24021332    ;86.136;;2025/01/22 13:06:33.000000000;0000       ;           ;2440;;924,0;12              ;-107    ;-18,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
5A530121010207AA;3F53012B00001943;00KA21019734    ;2556.714;;2025/01/22 13:06:33.000000000;0000       ;           ;11493;;924,0;12              ;-111    ;-4,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
385301481433800F;3353012813998D04;00KA20002531    ;4499.993;;2025/01/22 13:06:32.000000000;0000       ;           ;15687;;924,0;12              ;-113    ;-9,0;3;;;;;;;;;;;;;;;;;;;;;;;;;                    ;2025/01/22 00:00:00.000000000
